"id";"gravity";"acceleration";"rotation";"attitude";"fallenDown";"date";"studentId"
415;"grav_x: 0.55, grav_y: 0.79, grav_z: 0.28";"acc_x: -0.02, acc_y: 0.20, acc_z: 0.26";"rota_x: -0.16, rota_y: -0.66, rota_z: 0.67";"atti_roll: 2.0, atti_pitch: -0.9, atti_yaw: 2.4";0;"2020-05-11 17:01:47";"studentSG5p4d"
416;"grav_x: 0.07, grav_y: 0.88, grav_z: 0.47";"acc_x: -0.03, acc_y: -0.03, acc_z: -0.22";"rota_x: -2.43, rota_y: 3.03, rota_z: -0.52";"atti_roll: 3.0, atti_pitch: -1.1, atti_yaw: 2.6";1;"2020-05-11 17:01:48";"studentXCdlmy"
417;"grav_x: -0.13, grav_y: 0.93, grav_z: 0.34";"acc_x: 0.01, acc_y: 0.03, acc_z: 0.02";"rota_x: 1.20, rota_y: 0.04, rota_z: -0.02";"atti_roll: -2.8, atti_pitch: -1.2, atti_yaw: 2.8";0;"2020-05-11 17:01:48";"studentoNifVC"
418;"grav_x: -0.11, grav_y: 0.97, grav_z: 0.23";"acc_x: -0.08, acc_y: 0.01, acc_z: -0.06";"rota_x: -0.25, rota_y: 0.36, rota_z: 0.32";"atti_roll: -2.7, atti_pitch: -1.3, atti_yaw: 2.8";0;"2020-05-11 17:01:49";"studentlbsuG7"
419;"grav_x: 0.01, grav_y: 0.85, grav_z: 0.52";"acc_x: -0.20, acc_y: -0.15, acc_z: -0.41";"rota_x: -0.36, rota_y: -1.91, rota_z: 0.58";"atti_roll: 3.1, atti_pitch: -1.0, atti_yaw: 2.3";1;"2020-05-11 17:01:49";"students4QxoZ"
420;"grav_x: 0.54, grav_y: 0.67, grav_z: 0.51";"acc_x: 0.11, acc_y: 0.04, acc_z: -0.13";"rota_x: 0.90, rota_y: 0.08, rota_z: -0.14";"atti_roll: 2.3, atti_pitch: -0.7, atti_yaw: 2.0";0;"2020-05-11 17:01:50";"studentojJ9MZ"
421;"grav_x: 0.41, grav_y: 0.68, grav_z: 0.61";"acc_x: -0.05, acc_y: 0.09, acc_z: 0.04";"rota_x: -0.87, rota_y: -0.11, rota_z: -0.26";"atti_roll: 2.5, atti_pitch: -0.7, atti_yaw: 2.3";0;"2020-05-11 17:01:50";"studentz4Hb9X"
422;"grav_x: 0.51, grav_y: 0.62, grav_z: 0.60";"acc_x: 0.02, acc_y: 0.08, acc_z: 0.04";"rota_x: 0.19, rota_y: -0.02, rota_z: 0.31";"atti_roll: 2.4, atti_pitch: -0.7, atti_yaw: 2.1";0;"2020-05-11 17:01:51";"studentyjFD5P"
423;"grav_x: 0.26, grav_y: 0.78, grav_z: 0.58";"acc_x: -0.15, acc_y: -0.28, acc_z: -0.28";"rota_x: -0.24, rota_y: 0.00, rota_z: 0.20";"atti_roll: 2.7, atti_pitch: -0.9, atti_yaw: 2.2";1;"2020-05-11 17:01:51";"studenty1SQ2G"
424;"grav_x: 0.32, grav_y: 0.89, grav_z: 0.31";"acc_x: -0.01, acc_y: -0.02, acc_z: 0.02";"rota_x: 0.28, rota_y: -0.03, rota_z: 0.05";"atti_roll: 2.3, atti_pitch: -1.1, atti_yaw: 1.7";0;"2020-05-11 17:01:52";"studentWFNmYm"
425;"grav_x: 0.41, grav_y: 0.91, grav_z: 0.05";"acc_x: -0.04, acc_y: 0.01, acc_z: -0.16";"rota_x: -0.38, rota_y: -3.22, rota_z: 1.29";"atti_roll: 1.7, atti_pitch: -1.2, atti_yaw: 1.3";0;"2020-05-11 17:01:52";"studentiCYvzS"
426;"grav_x: 0.74, grav_y: 0.39, grav_z: -0.55";"acc_x: 0.14, acc_y: -0.13, acc_z: 0.00";"rota_x: 3.23, rota_y: 0.88, rota_z: -0.10";"atti_roll: 0.9, atti_pitch: -0.4, atti_yaw: 1.0";0;"2020-05-11 17:01:53";"studentvGqjf7"
427;"grav_x: 0.25, grav_y: 0.92, grav_z: 0.29";"acc_x: -0.08, acc_y: 0.23, acc_z: -0.08";"rota_x: -0.91, rota_y: 2.72, rota_z: -2.35";"atti_roll: 2.4, atti_pitch: -1.2, atti_yaw: 2.1";0;"2020-05-11 17:01:53";"student72CBTL"
428;"grav_x: -0.30, grav_y: 0.91, grav_z: -0.29";"acc_x: 0.05, acc_y: 0.03, acc_z: -0.24";"rota_x: 1.02, rota_y: 0.85, rota_z: -0.71";"atti_roll: -0.8, atti_pitch: -1.1, atti_yaw: -1.7";0;"2020-05-11 17:01:54";"student9xuneJ"
429;"grav_x: -0.36, grav_y: 0.89, grav_z: -0.28";"acc_x: -0.07, acc_y: -0.29, acc_z: -0.02";"rota_x: -1.56, rota_y: -0.05, rota_z: -0.17";"atti_roll: -0.9, atti_pitch: -1.1, atti_yaw: -2.0";0;"2020-05-11 17:01:54";"studento3b6xm"
430;"grav_x: -0.43, grav_y: 0.90, grav_z: 0.02";"acc_x: -0.01, acc_y: 0.14, acc_z: -0.09";"rota_x: -0.53, rota_y: -0.41, rota_z: -0.13";"atti_roll: -1.6, atti_pitch: -1.1, atti_yaw: -2.8";0;"2020-05-11 17:01:55";"studentZFMMjy"
431;"grav_x: -0.43, grav_y: 0.89, grav_z: -0.16";"acc_x: -0.02, acc_y: -0.05, acc_z: -0.08";"rota_x: 0.59, rota_y: 0.01, rota_z: -0.11";"atti_roll: -1.2, atti_pitch: -1.1, atti_yaw: -2.2";0;"2020-05-11 17:01:55";"student9W2vIT"
432;"grav_x: -0.43, grav_y: 0.87, grav_z: -0.22";"acc_x: 0.01, acc_y: -0.03, acc_z: -0.12";"rota_x: -0.60, rota_y: -0.04, rota_z: 0.21";"atti_roll: -1.1, atti_pitch: -1.1, atti_yaw: -2.1";0;"2020-05-11 17:01:56";"studentSzhxot"
433;"grav_x: -0.38, grav_y: 0.92, grav_z: -0.07";"acc_x: 0.06, acc_y: 0.41, acc_z: -0.09";"rota_x: 1.02, rota_y: 0.09, rota_z: -0.12";"atti_roll: -1.4, atti_pitch: -1.2, atti_yaw: -2.5";0;"2020-05-11 17:01:56";"studentVE7G21"
434;"grav_x: -0.38, grav_y: 0.90, grav_z: 0.21";"acc_x: -0.00, acc_y: -0.02, acc_z: -0.06";"rota_x: -1.61, rota_y: -0.17, rota_z: 0.11";"atti_roll: -2.1, atti_pitch: -1.1, atti_yaw: 3.1";0;"2020-05-11 17:01:57";"student0tByq3"
435;"grav_x: -0.23, grav_y: 0.92, grav_z: 0.31";"acc_x: 0.02, acc_y: 0.13, acc_z: -0.15";"rota_x: 0.24, rota_y: -0.36, rota_z: -0.22";"atti_roll: -2.5, atti_pitch: -1.2, atti_yaw: 2.7";0;"2020-05-11 17:01:57";"studentnayVr9"
436;"grav_x: -0.07, grav_y: 0.97, grav_z: 0.25";"acc_x: 0.03, acc_y: 0.01, acc_z: -0.02";"rota_x: -0.39, rota_y: -0.10, rota_z: 0.95";"atti_roll: -2.9, atti_pitch: -1.3, atti_yaw: 2.6";0;"2020-05-11 17:01:58";"studentvefCoh"
437;"grav_x: 0.34, grav_y: 0.87, grav_z: 0.36";"acc_x: -0.02, acc_y: -0.03, acc_z: 0.04";"rota_x: -0.70, rota_y: -0.39, rota_z: 1.16";"atti_roll: 2.4, atti_pitch: -1.1, atti_yaw: 1.6";0;"2020-05-11 17:01:58";"studentXcV9wa"
438;"grav_x: 0.57, grav_y: 0.81, grav_z: -0.12";"acc_x: 0.05, acc_y: 0.01, acc_z: -0.03";"rota_x: -0.36, rota_y: 0.24, rota_z: 0.08";"atti_roll: 1.4, atti_pitch: -1.0, atti_yaw: 0.2";0;"2020-05-11 17:01:59";"studentkHH3PE"
439;"grav_x: 0.51, grav_y: 0.83, grav_z: -0.23";"acc_x: 0.02, acc_y: 0.10, acc_z: 0.17";"rota_x: 1.55, rota_y: 1.96, rota_z: -0.89";"atti_roll: 1.1, atti_pitch: -1.0, atti_yaw: -0.5";0;"2020-05-11 17:01:59";"studentDrlCuu"
440;"grav_x: 0.20, grav_y: 0.94, grav_z: -0.29";"acc_x: 0.03, acc_y: -0.14, acc_z: -0.14";"rota_x: -0.24, rota_y: 0.34, rota_z: -1.26";"atti_roll: 0.6, atti_pitch: -1.2, atti_yaw: -1.7";1;"2020-05-11 17:02:00";"studentTkwEPY"
441;"grav_x: -0.29, grav_y: 0.95, grav_z: -0.11";"acc_x: -0.05, acc_y: 0.09, acc_z: -0.11";"rota_x: -0.40, rota_y: -0.83, rota_z: -1.12";"atti_roll: -1.2, atti_pitch: -1.3, atti_yaw: 2.8";0;"2020-05-11 17:02:00";"studentxqMr35"
442;"grav_x: -0.31, grav_y: 0.95, grav_z: -0.08";"acc_x: -0.09, acc_y: -0.09, acc_z: 0.02";"rota_x: 0.14, rota_y: -0.67, rota_z: 1.07";"atti_roll: -1.3, atti_pitch: -1.2, atti_yaw: 3.1";0;"2020-05-11 17:02:01";"studentJGAwDC"
443;"grav_x: 0.12, grav_y: 0.98, grav_z: -0.15";"acc_x: -0.15, acc_y: -0.03, acc_z: 0.02";"rota_x: -0.98, rota_y: -1.40, rota_z: 0.56";"atti_roll: 0.7, atti_pitch: -1.4, atti_yaw: -0.8";0;"2020-05-11 17:02:01";"studentmyzAFr"
444;"grav_x: 0.10, grav_y: 0.99, grav_z: -0.13";"acc_x: -0.04, acc_y: -0.13, acc_z: 0.15";"rota_x: 0.23, rota_y: 1.29, rota_z: -0.65";"atti_roll: 0.7, atti_pitch: -1.4, atti_yaw: -1.1";0;"2020-05-11 17:02:02";"studentMmZpuw"
445;"grav_x: 0.13, grav_y: 0.99, grav_z: 0.03";"acc_x: 0.01, acc_y: -0.04, acc_z: -0.15";"rota_x: -1.29, rota_y: 0.20, rota_z: 0.08";"atti_roll: 1.8, atti_pitch: -1.4, atti_yaw: -0.2";1;"2020-05-11 17:02:02";"studentICIff6"
446;"grav_x: 0.26, grav_y: 0.96, grav_z: -0.06";"acc_x: 0.16, acc_y: 0.09, acc_z: 0.08";"rota_x: -0.29, rota_y: -0.17, rota_z: 0.75";"atti_roll: 1.4, atti_pitch: -1.3, atti_yaw: -0.5";0;"2020-05-11 17:02:03";"studentxM2RxF"
447;"grav_x: 0.63, grav_y: 0.76, grav_z: -0.18";"acc_x: 0.30, acc_y: -0.08, acc_z: 0.31";"rota_x: -1.07, rota_y: -0.32, rota_z: 0.85";"atti_roll: 1.3, atti_pitch: -0.9, atti_yaw: -0.4";0;"2020-05-11 17:02:03";"studentRUe0Ip"
448;"grav_x: 0.34, grav_y: 0.94, grav_z: -0.10";"acc_x: 0.18, acc_y: -0.27, acc_z: 0.17";"rota_x: -0.59, rota_y: 0.91, rota_z: 0.37";"atti_roll: 1.3, atti_pitch: -1.2, atti_yaw: -1.2";0;"2020-05-11 17:02:04";"studentNp3h7o"
449;"grav_x: 0.63, grav_y: 0.76, grav_z: -0.13";"acc_x: -0.05, acc_y: 0.07, acc_z: -0.09";"rota_x: -0.53, rota_y: 0.06, rota_z: 0.09";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -1.3";1;"2020-05-11 17:02:04";"studentnu5v4H"
450;"grav_x: 0.67, grav_y: 0.74, grav_z: -0.05";"acc_x: 0.14, acc_y: -0.06, acc_z: 0.09";"rota_x: 0.16, rota_y: 0.03, rota_z: -0.34";"atti_roll: 1.5, atti_pitch: -0.8, atti_yaw: -1.2";0;"2020-05-11 17:02:05";"student5xWQnO"
451;"grav_x: 0.54, grav_y: 0.83, grav_z: -0.09";"acc_x: -0.15, acc_y: 0.06, acc_z: 0.10";"rota_x: -1.65, rota_y: -2.55, rota_z: 0.62";"atti_roll: 1.4, atti_pitch: -1.0, atti_yaw: -0.7";0;"2020-05-11 17:02:05";"studentG9hjW4"
452;"grav_x: 0.58, grav_y: 0.62, grav_z: -0.52";"acc_x: 0.12, acc_y: -0.07, acc_z: 0.32";"rota_x: -0.01, rota_y: 1.01, rota_z: 0.11";"atti_roll: 0.8, atti_pitch: -0.7, atti_yaw: -0.4";0;"2020-05-11 17:02:06";"studenthpa2V7"
453;"grav_x: 0.15, grav_y: 0.78, grav_z: -0.61";"acc_x: 0.05, acc_y: 0.08, acc_z: 0.21";"rota_x: -0.20, rota_y: 1.34, rota_z: -2.59";"atti_roll: 0.2, atti_pitch: -0.9, atti_yaw: -2.0";0;"2020-05-11 17:02:06";"studentVmSEml"
454;"grav_x: 0.03, grav_y: 0.95, grav_z: -0.32";"acc_x: 0.20, acc_y: 0.02, acc_z: -0.16";"rota_x: -0.63, rota_y: 1.62, rota_z: -0.85";"atti_roll: 0.1, atti_pitch: -1.2, atti_yaw: -3.0";1;"2020-05-11 17:02:07";"studentKA0adK"
455;"grav_x: 0.08, grav_y: 0.97, grav_z: -0.25";"acc_x: -0.06, acc_y: -0.05, acc_z: 0.01";"rota_x: -0.30, rota_y: 0.94, rota_z: 0.30";"atti_roll: 0.3, atti_pitch: -1.3, atti_yaw: 2.9";0;"2020-05-11 17:02:07";"studentg6SeSb"
456;"grav_x: 0.51, grav_y: 0.84, grav_z: -0.18";"acc_x: 0.20, acc_y: 0.02, acc_z: -0.00";"rota_x: -0.10, rota_y: -0.02, rota_z: 0.46";"atti_roll: 1.2, atti_pitch: -1.0, atti_yaw: -2.7";0;"2020-05-11 17:02:08";"studentmkt0J9"
457;"grav_x: 0.61, grav_y: 0.78, grav_z: -0.12";"acc_x: -0.10, acc_y: 0.06, acc_z: -0.06";"rota_x: -0.24, rota_y: 0.37, rota_z: -0.30";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -2.5";0;"2020-05-11 17:02:08";"studentCsoK59"
458;"grav_x: 0.62, grav_y: 0.78, grav_z: -0.07";"acc_x: -0.02, acc_y: 0.01, acc_z: 0.00";"rota_x: -0.01, rota_y: 0.01, rota_z: 0.11";"atti_roll: 1.5, atti_pitch: -0.9, atti_yaw: -2.5";0;"2020-05-11 17:02:09";"studentrWeotb"
459;"grav_x: 0.66, grav_y: 0.74, grav_z: -0.10";"acc_x: 0.01, acc_y: 0.04, acc_z: -0.01";"rota_x: -0.02, rota_y: 0.01, rota_z: 0.06";"atti_roll: 1.4, atti_pitch: -0.8, atti_yaw: -2.6";0;"2020-05-11 17:02:09";"studentbIT2Td"
460;"grav_x: 0.67, grav_y: 0.73, grav_z: -0.12";"acc_x: -0.00, acc_y: 0.01, acc_z: -0.02";"rota_x: 0.09, rota_y: 0.04, rota_z: 0.01";"atti_roll: 1.4, atti_pitch: -0.8, atti_yaw: -2.6";0;"2020-05-11 17:02:10";"studentvVgehu"
461;"grav_x: 0.66, grav_y: 0.74, grav_z: -0.13";"acc_x: -0.01, acc_y: 0.01, acc_z: -0.01";"rota_x: 0.04, rota_y: 0.07, rota_z: -0.11";"atti_roll: 1.4, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:10";"studentghJIxL"
462;"grav_x: 0.64, grav_y: 0.75, grav_z: -0.13";"acc_x: -0.00, acc_y: 0.01, acc_z: 0.01";"rota_x: -0.02, rota_y: 0.01, rota_z: -0.00";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -2.7";0;"2020-05-11 17:02:11";"studentUYC8gs"
463;"grav_x: 0.64, grav_y: 0.76, grav_z: -0.14";"acc_x: 0.02, acc_y: 0.01, acc_z: 0.01";"rota_x: 0.04, rota_y: -0.00, rota_z: -0.01";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -2.7";0;"2020-05-11 17:02:11";"studentz3cJXF"
464;"grav_x: 0.64, grav_y: 0.76, grav_z: -0.13";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.01";"rota_x: -0.04, rota_y: -0.03, rota_z: -0.01";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -2.7";0;"2020-05-11 17:02:12";"studentLVquSH"
465;"grav_x: 0.64, grav_y: 0.75, grav_z: -0.15";"acc_x: -0.00, acc_y: 0.01, acc_z: 0.01";"rota_x: 0.02, rota_y: 0.00, rota_z: 0.01";"atti_roll: 1.3, atti_pitch: -0.9, atti_yaw: -2.7";0;"2020-05-11 17:02:12";"studentl3PDA3"
466;"grav_x: 0.65, grav_y: 0.75, grav_z: -0.15";"acc_x: 0.01, acc_y: 0.00, acc_z: 0.01";"rota_x: -0.07, rota_y: 0.01, rota_z: -0.04";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:13";"studentufC9Ya"
467;"grav_x: 0.65, grav_y: 0.75, grav_z: -0.13";"acc_x: 0.01, acc_y: 0.00, acc_z: -0.03";"rota_x: 0.24, rota_y: -0.00, rota_z: 0.05";"atti_roll: 1.4, atti_pitch: -0.9, atti_yaw: -2.7";0;"2020-05-11 17:02:13";"studentlwsvl9"
468;"grav_x: 0.66, grav_y: 0.74, grav_z: -0.15";"acc_x: -0.00, acc_y: 0.01, acc_z: 0.02";"rota_x: 0.06, rota_y: 0.01, rota_z: 0.03";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:14";"studentevXtO2"
469;"grav_x: 0.65, grav_y: 0.74, grav_z: -0.18";"acc_x: -0.01, acc_y: 0.02, acc_z: -0.01";"rota_x: -0.05, rota_y: -0.04, rota_z: -0.05";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:14";"studentNpKszG"
470;"grav_x: 0.64, grav_y: 0.75, grav_z: -0.18";"acc_x: 0.03, acc_y: 0.01, acc_z: -0.01";"rota_x: 0.06, rota_y: -0.03, rota_z: 0.01";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:15";"studentAcXfRQ"
471;"grav_x: 0.64, grav_y: 0.75, grav_z: -0.19";"acc_x: 0.01, acc_y: -0.02, acc_z: 0.02";"rota_x: -0.02, rota_y: -0.05, rota_z: 0.02";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:15";"studentsfwpUw"
472;"grav_x: 0.67, grav_y: 0.72, grav_z: -0.20";"acc_x: 0.02, acc_y: 0.01, acc_z: -0.03";"rota_x: 0.11, rota_y: 0.04, rota_z: 0.07";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:16";"student1tmwj6"
473;"grav_x: 0.66, grav_y: 0.74, grav_z: -0.14";"acc_x: 0.02, acc_y: -0.01, acc_z: -0.02";"rota_x: 0.06, rota_y: 0.04, rota_z: -0.16";"atti_roll: 1.4, atti_pitch: -0.8, atti_yaw: -2.7";0;"2020-05-11 17:02:16";"studentedhLcH"
474;"grav_x: 0.67, grav_y: 0.73, grav_z: -0.17";"acc_x: -0.00, acc_y: -0.01, acc_z: 0.01";"rota_x: 0.15, rota_y: 0.20, rota_z: 0.03";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: -2.8";0;"2020-05-11 17:02:17";"studentDQa7fS"
475;"grav_x: 0.72, grav_y: 0.69, grav_z: -0.09";"acc_x: 0.05, acc_y: 0.05, acc_z: 0.01";"rota_x: 0.32, rota_y: 0.26, rota_z: 0.18";"atti_roll: 1.4, atti_pitch: -0.8, atti_yaw: -2.8";0;"2020-05-11 17:02:17";"studentZ5NsWQ"
476;"grav_x: 0.69, grav_y: 0.70, grav_z: -0.20";"acc_x: -0.03, acc_y: 0.07, acc_z: 0.20";"rota_x: 1.30, rota_y: 0.96, rota_z: -0.52";"atti_roll: 1.3, atti_pitch: -0.8, atti_yaw: 2.7";0;"2020-05-11 17:02:18";"studentILJv04"
477;"grav_x: 0.45, grav_y: 0.88, grav_z: -0.17";"acc_x: 0.04, acc_y: -0.04, acc_z: -0.09";"rota_x: 0.59, rota_y: 1.30, rota_z: -0.91";"atti_roll: 1.2, atti_pitch: -1.1, atti_yaw: 1.9";1;"2020-05-11 17:02:18";"studentHi5NH6"
478;"grav_x: 0.20, grav_y: 0.96, grav_z: -0.21";"acc_x: 0.00, acc_y: 0.11, acc_z: -0.02";"rota_x: 0.23, rota_y: 0.52, rota_z: -0.48";"atti_roll: 0.8, atti_pitch: -1.3, atti_yaw: 1.1";0;"2020-05-11 17:02:19";"studentVQhokO"
479;"grav_x: -0.19, grav_y: 0.95, grav_z: -0.25";"acc_x: 0.01, acc_y: 0.03, acc_z: 0.01";"rota_x: -0.08, rota_y: 0.20, rota_z: -0.94";"atti_roll: -0.6, atti_pitch: -1.2, atti_yaw: -0.6";0;"2020-05-11 17:02:19";"student2LWuYT"
480;"grav_x: -0.27, grav_y: 0.92, grav_z: -0.29";"acc_x: 0.05, acc_y: -0.09, acc_z: -0.06";"rota_x: -0.14, rota_y: -0.26, rota_z: -0.14";"atti_roll: -0.8, atti_pitch: -1.2, atti_yaw: -0.7";0;"2020-05-11 17:02:20";"studentzSXcEj"
481;"grav_x: -0.51, grav_y: 0.80, grav_z: -0.33";"acc_x: -0.14, acc_y: 0.05, acc_z: 0.14";"rota_x: 2.00, rota_y: -0.21, rota_z: -0.62";"atti_roll: -1.0, atti_pitch: -0.9, atti_yaw: -0.6";0;"2020-05-11 17:02:20";"student79NRMV"
482;"grav_x: 0.30, grav_y: -0.66, grav_z: -0.69";"acc_x: 0.07, acc_y: 0.08, acc_z: -0.03";"rota_x: -0.49, rota_y: -0.10, rota_z: 0.12";"atti_roll: 0.4, atti_pitch: 0.7, atti_yaw: -0.4";0;"2020-05-11 17:02:21";"studentjVeCm2"
483;"grav_x: 0.06, grav_y: -0.37, grav_z: -0.93";"acc_x: 0.02, acc_y: -0.02, acc_z: -0.03";"rota_x: -0.50, rota_y: -0.24, rota_z: -0.25";"atti_roll: 0.1, atti_pitch: 0.4, atti_yaw: -0.2";0;"2020-05-11 17:02:21";"studentfnBD6k"
484;"grav_x: -0.01, grav_y: -0.34, grav_z: -0.94";"acc_x: -0.01, acc_y: 0.09, acc_z: -0.04";"rota_x: 0.83, rota_y: 0.65, rota_z: 0.42";"atti_roll: -0.0, atti_pitch: 0.3, atti_yaw: -0.1";0;"2020-05-11 17:02:22";"student3PLzHk"
485;"grav_x: 0.04, grav_y: -0.38, grav_z: -0.92";"acc_x: 0.02, acc_y: 0.05, acc_z: 0.04";"rota_x: -0.08, rota_y: 0.12, rota_z: 0.64";"atti_roll: 0.0, atti_pitch: 0.4, atti_yaw: 0.2";0;"2020-05-11 17:02:22";"studentoVLo6m"
486;"grav_x: 0.02, grav_y: -0.34, grav_z: -0.94";"acc_x: -0.02, acc_y: 0.03, acc_z: -0.05";"rota_x: -0.20, rota_y: -0.24, rota_z: -0.40";"atti_roll: 0.0, atti_pitch: 0.4, atti_yaw: 0.2";0;"2020-05-11 17:02:23";"studentmFouzU"
487;"grav_x: -0.19, grav_y: 0.16, grav_z: -0.97";"acc_x: 0.02, acc_y: 0.01, acc_z: -0.07";"rota_x: -1.76, rota_y: -1.14, rota_z: -0.87";"atti_roll: -0.2, atti_pitch: -0.2, atti_yaw: -0.3";0;"2020-05-11 17:02:23";"studentNtrqN3"
488;"grav_x: -0.35, grav_y: 0.55, grav_z: -0.76";"acc_x: 0.06, acc_y: -0.06, acc_z: 0.01";"rota_x: 0.30, rota_y: 0.32, rota_z: -0.06";"atti_roll: -0.4, atti_pitch: -0.6, atti_yaw: -0.6";0;"2020-05-11 17:02:24";"student7Dx7yy"
489;"grav_x: 0.27, grav_y: -0.38, grav_z: -0.89";"acc_x: -0.05, acc_y: 0.02, acc_z: 0.01";"rota_x: 0.14, rota_y: -0.37, rota_z: 0.17";"atti_roll: 0.3, atti_pitch: 0.4, atti_yaw: -0.1";0;"2020-05-11 17:02:25";"studentSxVur6"
490;"grav_x: -0.08, grav_y: -0.16, grav_z: -0.98";"acc_x: 0.05, acc_y: -0.05, acc_z: 0.06";"rota_x: 0.37, rota_y: -0.10, rota_z: -0.12";"atti_roll: -0.1, atti_pitch: 0.2, atti_yaw: -0.0";0;"2020-05-11 17:02:26";"studentWdsVSu"
491;"grav_x: -0.05, grav_y: -0.06, grav_z: -1.00";"acc_x: 0.02, acc_y: 0.01, acc_z: 0.11";"rota_x: -0.97, rota_y: 0.19, rota_z: 0.08";"atti_roll: -0.0, atti_pitch: 0.1, atti_yaw: -0.0";0;"2020-05-11 17:02:26";"studentnfuqPT"
492;"grav_x: 0.07, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.02, acc_y: -0.00, acc_z: 0.02";"rota_x: -0.01, rota_y: 0.05, rota_z: -0.11";"atti_roll: 0.1, atti_pitch: -0.0, atti_yaw: -0.1";0;"2020-05-11 17:02:27";"studentuaPmK6"
493;"grav_x: 0.08, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: 0.00";"rota_x: -0.02, rota_y: -0.01, rota_z: 0.14";"atti_roll: 0.1, atti_pitch: -0.0, atti_yaw: -0.1";0;"2020-05-11 17:02:27";"studentFFffl4"
494;"grav_x: 0.08, grav_y: -0.02, grav_z: -1.00";"acc_x: 0.02, acc_y: -0.00, acc_z: 0.02";"rota_x: 0.06, rota_y: -0.03, rota_z: -0.10";"atti_roll: 0.1, atti_pitch: 0.0, atti_yaw: -0.1";0;"2020-05-11 17:02:28";"studentKIJHd0"
495;"grav_x: 0.12, grav_y: -0.14, grav_z: -0.98";"acc_x: -0.04, acc_y: 0.01, acc_z: 0.06";"rota_x: 0.27, rota_y: -0.03, rota_z: 0.06";"atti_roll: 0.1, atti_pitch: 0.1, atti_yaw: -0.1";0;"2020-05-11 17:02:28";"studentgl25ig"
496;"grav_x: 0.08, grav_y: 0.47, grav_z: -0.88";"acc_x: 0.03, acc_y: -0.01, acc_z: -0.00";"rota_x: 1.24, rota_y: 0.02, rota_z: -0.11";"atti_roll: 0.1, atti_pitch: -0.5, atti_yaw: 0.1";0;"2020-05-11 17:02:29";"studentyYtTwa"
497;"grav_x: 0.27, grav_y: -0.11, grav_z: -0.96";"acc_x: 0.01, acc_y: 0.10, acc_z: -0.06";"rota_x: -0.45, rota_y: -0.41, rota_z: -0.00";"atti_roll: 0.3, atti_pitch: 0.1, atti_yaw: -0.0";0;"2020-05-11 17:02:29";"studentworRHn"
498;"grav_x: 0.12, grav_y: 0.08, grav_z: -0.99";"acc_x: 0.04, acc_y: 0.02, acc_z: 0.01";"rota_x: -0.57, rota_y: -0.23, rota_z: 0.36";"atti_roll: 0.1, atti_pitch: -0.1, atti_yaw: 0.1";0;"2020-05-11 17:02:30";"studentIPyWf7"
499;"grav_x: 0.09, grav_y: 0.23, grav_z: -0.97";"acc_x: 0.01, acc_y: 0.06, acc_z: 0.02";"rota_x: -0.02, rota_y: -0.17, rota_z: -0.04";"atti_roll: 0.1, atti_pitch: -0.2, atti_yaw: 0.1";0;"2020-05-11 17:02:30";"studentJ6QumC"
500;"grav_x: 0.07, grav_y: 0.60, grav_z: -0.80";"acc_x: 0.02, acc_y: -0.09, acc_z: 0.02";"rota_x: -4.91, rota_y: -0.10, rota_z: 0.03";"atti_roll: 0.1, atti_pitch: -0.6, atti_yaw: 0.2";0;"2020-05-11 17:02:31";"student8z0S5Y"
501;"grav_x: -0.04, grav_y: 0.40, grav_z: -0.92";"acc_x: 0.07, acc_y: 0.26, acc_z: 0.76";"rota_x: 9.51, rota_y: 1.49, rota_z: -0.40";"atti_roll: -0.0, atti_pitch: -0.4, atti_yaw: -0.0";0;"2020-05-11 17:02:31";"student3dtuAp"
502;"grav_x: 0.13, grav_y: -0.51, grav_z: -0.85";"acc_x: -0.01, acc_y: 0.01, acc_z: -0.02";"rota_x: -0.08, rota_y: -0.26, rota_z: -0.12";"atti_roll: 0.1, atti_pitch: 0.5, atti_yaw: -0.1";1;"2020-05-11 17:02:32";"studentB2TdLs"
